USM,UPM,FACTOR,REGION,ZONA,tipo.viv,NivInst,x,y,tipoViv,FACTORlog,y_w,FACTORcounts,ylogc,ylogcpred,ypred
12,1094,133,6,2,2,7,0,1143516.4,2,-0.08940915422490114,152087681.2,1094,0.5498876207923153,-0.09502062375777444,600015.2735102482
1,1095,132,6,2,2,1,0,398000,2,-0.09695635986028428,52536000,1095,-0.505523729215902,-0.10121433536825934,596310.4371320407
2,1095,132,6,2,2,0,0,277000,2,-0.09695635986028428,36564000,1095,-0.8679582283130003,-0.10121433536825934,596310.4371320407
3,1095,132,6,2,2,2,0,315000,2,-0.09695635986028428,41580000,1095,-0.7394030956747066,-0.10121433536825934,596310.4371320407
4,1095,132,6,2,2,0,0,68000,2,-0.09695635986028428,8976000,1095,-2.2724680293242336,-0.10121433536825934,596310.4371320407
5,1095,132,6,2,2,1,0,106000,2,-0.09695635986028428,13992000,1095,-1.828536640388272,-0.10121433536825934,596310.4371320407
6,1095,132,6,2,2,2,0,106000,2,-0.09695635986028428,13992000,1095,-1.828536640388272,-0.10121433536825934,596310.4371320407
8,1095,132,6,2,2,3,0,148000,2,-0.09695635986028428,19536000,1095,-1.494763460736225,-0.10121433536825934,596310.4371320407
10,1095,132,6,2,2,1,0,111000,2,-0.09695635986028428,14652000,1095,-1.782445533188005,-0.10121433536825934,596310.4371320407
12,1095,132,6,2,2,2,0,646600,2,-0.09695635986028428,85351200,1095,-0.020247869209006453,-0.10121433536825934,596310.4371320407
1,1096,132,6,2,2,1,0,155000,2,-0.09695635986028428,20460000,1096,-1.448550617581093,-0.10121433536825934,596310.4371320407
2,1096,132,6,2,2,7,0,380000,2,-0.09695635986028428,50160000,1096,-0.5518044817799073,-0.10121433536825934,596310.4371320407
3,1096,132,6,2,2,1,0,333900,2,-0.09695635986028428,44074800,1096,-0.6811341875507306,-0.10121433536825934,596310.4371320407
4,1096,132,6,2,2,3,0,563500,2,-0.09695635986028428,74382000,1096,-0.15780840102050853,-0.10121433536825934,596310.4371320407
5,1096,132,6,2,2,4,0,585000,2,-0.09695635986028428,77220000,1096,-0.1203638872684838,-0.10121433536825934,596310.4371320407
6,1096,132,6,2,2,1,0,316800,2,-0.09695635986028428,41817600,1096,-0.7337050745600688,-0.10121433536825934,596310.4371320407
7,1096,132,6,2,2,1,0,21333.333333333332,2,-0.09695635986028428,2816000,1096,-3.431704939808778,-0.10121433536825934,596310.4371320407
8,1096,132,6,2,2,2,0,224250,2,-0.09695635986028428,29601000,1096,-1.0792142335614336,-0.10121433536825934,596310.4371320407
9,1096,132,6,2,2,2,0,304416.6666666666,2,-0.09695635986028428,40182999.99999999,1096,-0.7735783574930579,-0.10121433536825934,596310.4371320407
10,1096,132,6,2,3,3,0,145000,3,-0.09695635986028428,19140000,1096,-1.5152419920797655,-0.10121433536825934,596310.4371320407
12,1096,132,6,2,2,3,0,177774,2,-0.09695635986028428,23466168,1096,-1.3114626538344716,-0.10121433536825934,596310.4371320407
1,1097,132,6,2,2,2,0,544135,2,-0.09695635986028428,71825820,1097,-0.1927783566667287,-0.10121433536825934,596310.4371320407
3,1097,132,6,2,2,2,0,35000,2,-0.09695635986028428,4620000,1097,-2.9366276730109266,-0.10121433536825934,596310.4371320407
5,1097,132,6,2,2,1,0,128500,2,-0.09695635986028428,16962000,1097,-1.6360468301650641,-0.10121433536825934,596310.4371320407
6,1097,132,6,2,2,1,0,33000,2,-0.09695635986028428,4356000,1097,-2.99546817303386,-0.10121433536825934,596310.4371320407
7,1097,132,6,2,2,2,0,50000,2,-0.09695635986028428,6600000,1097,-2.5799527290721933,-0.10121433536825934,596310.4371320407
8,1097,132,6,2,2,3,0,272140,2,-0.09695635986028428,35922480,1097,-0.8856590947376279,-0.10121433536825934,596310.4371320407
11,1097,132,6,2,2,1,0,28145,2,-0.09695635986028428,3715140,1097,-3.154606015584349,-0.10121433536825934,596310.4371320407
12,1097,132,6,2,2,4,0,389538.8932262622,2,-0.09695635986028428,51419133.90586661,1097,-0.5270120199351993,-0.10121433536825934,596310.4371320407
1,1098,144,6,2,2,3,0,3469916.6666666665,2,-0.009944982870654151,499668000,1098,1.659910122782355,-0.029784449056150464,640462.9571820027
2,1098,144,6,2,2,7,520000,1218750,2,-0.009944982870654151,175500000,1098,0.6136052878117173,-0.029784449056150464,640462.9571820027
3,1098,144,6,2,2,1,0,1560000,2,-0.009944982870654151,224640000,1098,0.8604653657432433,-0.029784449056150464,640462.9571820027
4,1098,144,6,2,3,1,0,870740,3,-0.009944982870654151,125386560,1098,0.2773676903272566,-0.029784449056150464,640462.9571820027
5,1098,144,6,2,2,3,0,710625,2,-0.009944982870654151,102330000,1098,0.07416913000446179,-0.029784449056150464,640462.9571820027
6,1098,144,6,2,2,2,0,100000,2,-0.009944982870654151,14400000,1098,-1.886805548512248,-0.029784449056150464,640462.9571820027
7,1098,144,6,2,2,2,124800,729500,2,-0.009944982870654151,105048000,1098,0.10038363346250101,-0.029784449056150464,640462.9571820027
9,1098,144,6,2,2,3,0,374400,2,-0.009944982870654151,53913600,1098,-0.5666509898969032,-0.029784449056150464,640462.9571820027
10,1098,144,6,2,2,1,0,201600,2,-0.009944982870654151,29030400,1098,-1.185690198303126,-0.029784449056150464,640462.9571820027
11,1098,144,6,2,2,2,0,1178000,2,-0.009944982870654151,169632000,1098,0.5795976297111931,-0.029784449056150464,640462.9571820027
12,1098,144,6,2,3,3,0,95000,3,-0.009944982870654151,13680000,1098,-1.938098842899798,-0.029784449056150464,640462.9571820027
1,1099,132,6,2,2,1,104000,582500,2,-0.09695635986028428,76890000,1099,-0.12464654906048445,-0.10121433536825934,596310.4371320407
2,1099,132,6,2,2,1,0,362500,2,-0.09695635986028428,47850000,1099,-0.5989512602056095,-0.10121433536825934,596310.4371320407
3,1099,132,6,2,2,4,0,148500,2,-0.09695635986028428,19602000,1099,-1.4913907762575853,-0.10121433536825934,596310.4371320407
4,1099,132,6,2,2,4,0,344500,2,-0.09695635986028428,45474000,1099,-0.6498816440466264,-0.10121433536825934,596310.4371320407
5,1099,132,6,2,2,0,0,447290,2,-0.09695635986028428,59042280,1099,-0.3887685806718295,-0.10121433536825934,596310.4371320407
6,1099,132,6,2,2,2,0,479333.3333333334,2,-0.09695635986028428,63272000.00000001,1099,-0.31957948488745735,-0.10121433536825934,596310.4371320407
7,1099,132,6,2,2,1,0,132000,2,-0.09695635986028428,17424000,1099,-1.6091738119139691,-0.10121433536825934,596310.4371320407
8,1099,132,6,2,2,3,0,624750,2,-0.09695635986028428,82467000,1099,-0.05462416478527743,-0.10121433536825934,596310.4371320407
10,1099,132,6,2,2,2,0,885027.3333333334,2,-0.09695635986028428,116823608,1099,0.29364279515306535,-0.10121433536825934,596310.4371320407
11,1099,132,6,2,2,3,0,186000,2,-0.09695635986028428,24552000,1099,-1.266229060787138,-0.10121433536825934,596310.4371320407
12,1099,132,6,2,2,2,0,378950,2,-0.09695635986028428,50021400,1099,-0.5545714642423007,-0.10121433536825934,596310.4371320407
1,1100,132,6,2,2,1,0,585538.8746375196,2,-0.09695635986028428,77291131.45215258,1100,-0.11944315804322692,-0.10121433536825934,596310.4371320407
2,1100,132,6,2,2,1,0,394700,2,-0.09695635986028428,52100400,1100,-0.5138497518315379,-0.10121433536825934,596310.4371320407
3,1100,132,6,2,2,1,0,156000,2,-0.09695635986028428,20592000,1100,-1.4421197272508017,-0.10121433536825934,596310.4371320407
4,1100,132,6,2,2,1,0,330301.06792326574,2,-0.09695635986028428,43599740.96587108,1100,-0.6919711689169787,-0.10121433536825934,596310.4371320407
5,1100,132,6,2,2,0,0,172250,2,-0.09695635986028428,22737000,1100,-1.3430288246065718,-0.10121433536825934,596310.4371320407
7,1100,132,6,2,2,1,0,138416.66666666666,2,-0.09695635986028428,18271000,1100,-1.5617072746750456,-0.10121433536825934,596310.4371320407
8,1100,132,6,2,2,2,0,996625,2,-0.09695635986028428,131554500,1100,0.41239883632231944,-0.10121433536825934,596310.4371320407
9,1100,132,6,2,2,0,0,110833.33333333334,2,-0.09695635986028428,14630000.000000002,1100,-1.783948163072541,-0.10121433536825934,596310.4371320407
10,1100,132,6,2,2,0,0,199813.33333333334,2,-0.09695635986028428,26375360,1100,-1.1945921371123944,-0.10121433536825934,596310.4371320407
11,1100,132,6,2,2,1,0,577920,2,-0.09695635986028428,76285440,1100,-0.13254028371177284,-0.10121433536825934,596310.4371320407
1,1101,146,6,2,2,2,104000,104000,2,0.003848339261681488,15184000,1101,-1.8475848353589672,-0.018404903088628327,647792.7606645807
2,1101,146,6,2,2,1,0,145000,2,0.003848339261681488,21170000,1101,-1.5152419920797655,-0.018404903088628327,647792.7606645807
4,1101,146,6,2,2,2,0,1100666.6666666667,2,0.003848339261681488,160697333.33333334,1101,0.5116956013116241,-0.018404903088628327,647792.7606645807
5,1101,146,6,2,2,1,0,550000,2,0.003848339261681488,80300000,1101,-0.18205745627382264,-0.018404903088628327,647792.7606645807
6,1101,146,6,2,2,3,0,261833.33333333337,2,0.003848339261681488,38227666.66666667,1101,-0.924267565472773,-0.018404903088628327,647792.7606645807
7,1101,146,6,2,2,2,0,100000,2,0.003848339261681488,14600000,1101,-1.886805548512248,-0.018404903088628327,647792.7606645807
9,1101,146,6,2,2,2,0,120900,2,0.003848339261681488,17651400,1101,-1.6970119768795922,-0.018404903088628327,647792.7606645807
10,1101,146,6,2,2,4,0,1534940.6666666667,2,0.003848339261681488,224101337.33333334,1101,0.8442712711365363,-0.018404903088628327,647792.7606645807
11,1101,146,6,2,2,1,0,398550,2,0.003848339261681488,58188300,1101,-0.5041427736264072,-0.018404903088628327,647792.7606645807
1,1102,145,6,2,2,4,0,205500,2,-0.0030245400260806576,29797500,1102,-1.16652970056405,-0.024074175574123627,644130.6375856269
2,1102,145,6,2,2,1,0,337740,2,-0.0030245400260806576,48972300,1102,-0.6696993657963493,-0.024074175574123627,644130.6375856269
3,1102,145,6,2,2,1,0,104000,2,-0.0030245400260806576,15080000,1102,-1.8475848353589672,-0.024074175574123627,644130.6375856269
4,1102,145,6,2,2,3,0,768000,2,-0.0030245400260806576,111360000,1102,0.15181399864733258,-0.024074175574123627,644130.6375856269
6,1102,145,6,2,2,4,0,435360,2,-0.0030245400260806576,63127200,1102,-0.41580245946540373,-0.024074175574123627,644130.6375856269
7,1102,145,6,2,2,1,0,372590,2,-0.0030245400260806576,54025550,1102,-0.5714971151256449,-0.024074175574123627,644130.6375856269
8,1102,145,6,2,2,2,0,160000,2,-0.0030245400260806576,23200000,1102,-1.416801919266513,-0.024074175574123627,644130.6375856269
9,1102,145,6,2,2,2,0,130000,2,-0.0030245400260806576,18850000,1102,-1.6244412840447566,-0.024074175574123627,644130.6375856269
10,1102,145,6,2,2,2,0,86000,2,-0.0030245400260806576,12470000,1102,-2.0376284382468324,-0.024074175574123627,644130.6375856269
11,1102,145,6,2,2,3,0,496000,2,-0.0030245400260806576,71920000,1102,-0.28539980777541274,-0.024074175574123627,644130.6375856269
1,1103,132,6,2,2,0,0,413400,2,-0.09695635986028428,54568800,1103,-0.4675600872526715,-0.10121433536825934,596310.4371320407
3,1103,132,6,2,2,7,0,1727906.1333333333,2,-0.09695635986028428,228083609.6,1103,0.9626898924005687,-0.10121433536825934,596310.4371320407
4,1103,132,6,2,2,1,0,60000,2,-0.09695635986028428,7920000,1103,-2.3976311722782384,-0.10121433536825934,596310.4371320407
5,1103,132,6,2,2,1,0,485175,2,-0.09695635986028428,64043100,1103,-0.307466083902181,-0.10121433536825934,596310.4371320407
6,1103,132,6,2,2,3,0,412750,2,-0.09695635986028428,54483000,1103,-0.46913365170010124,-0.10121433536825934,596310.4371320407
7,1103,132,6,2,2,0,0,103920,2,-0.09695635986028428,13717440,1103,-1.8483543621379948,-0.10121433536825934,596310.4371320407
8,1103,132,6,2,2,3,0,1023750.0000000001,2,-0.09695635986028428,135135000.00000003,1103,0.43925190066694064,-0.10121433536825934,596310.4371320407
10,1103,132,6,2,2,0,0,240500,2,-0.09695635986028428,31746000,1103,-1.0092556449545231,-0.10121433536825934,596310.4371320407
12,1103,132,6,2,2,2,0,793034.4767953628,2,-0.09695635986028428,104680550.93698789,1103,0.18389096260225202,-0.10121433536825934,596310.4371320407
1,1104,132,6,2,2,3,0,380275,2,-0.09695635986028428,50196300,1104,-0.5510810593025326,-0.10121433536825934,596310.4371320407
2,1104,132,6,2,2,2,0,656281.6594198863,2,-0.09695635986028428,86629179.043425,1104,-0.005385678832617202,-0.10121433536825934,596310.4371320407
3,1104,132,6,2,2,2,0,565280,2,-0.09695635986028428,74616960,1104,-0.15465455088950364,-0.10121433536825934,596310.4371320407
4,1104,132,6,2,2,5,0,141800,2,-0.09695635986028428,18717600,1104,-1.5375581204023128,-0.10121433536825934,596310.4371320407
5,1104,132,6,2,2,2,0,446490,2,-0.09695635986028428,58936680,1104,-0.3905587308511631,-0.10121433536825934,596310.4371320407
6,1104,132,6,2,2,2,0,480500,2,-0.09695635986028428,63426000,1104,-0.31714850608999257,-0.10121433536825934,596310.4371320407
7,1104,132,6,2,3,2,0,100000,3,-0.09695635986028428,13200000,1104,-1.886805548512248,-0.10121433536825934,596310.4371320407
8,1104,132,6,2,3,2,0,416000,3,-0.09695635986028428,54912000,1104,-0.46129047423907643,-0.10121433536825934,596310.4371320407
9,1104,132,6,2,2,4,0,519300,2,-0.09695635986028428,68547600,1104,-0.2394939836500658,-0.10121433536825934,596310.4371320407
10,1104,132,6,2,2,3,0,814916.6666666667,2,-0.09695635986028428,107569000.00000001,1104,0.2111101240239357,-0.10121433536825934,596310.4371320407
12,1104,132,6,2,2,0,0,159328,2,-0.09695635986028428,21031296,1104,-1.4210107640405667,-0.10121433536825934,596310.4371320407
1,1105,132,6,2,2,0,0,270900,2,-0.09695635986028428,35758800,1105,-0.8902259854092893,-0.10121433536825934,596310.4371320407
2,1105,132,6,2,2,1,0,177300,2,-0.09695635986028428,23403600,1105,-1.3141325214201771,-0.10121433536825934,596310.4371320407
3,1105,132,6,2,2,2,0,133867.2,2,-0.09695635986028428,17670470.400000002,1105,-1.5951274707351217,-0.10121433536825934,596310.4371320407
4,1105,132,6,2,2,3,0,462422.35,2,-0.09695635986028428,61039750.199999996,1105,-0.3554970835351732,-0.10121433536825934,596310.4371320407
5,1105,132,6,2,2,1,0,177000,2,-0.09695635986028428,23364000,1105,-1.31582600192651,-0.10121433536825934,596310.4371320407
6,1105,132,6,2,2,1,0,150000,2,-0.09695635986028428,19800000,1105,-1.4813404404040842,-0.10121433536825934,596310.4371320407
7,1105,132,6,2,2,2,0,562900,2,-0.09695635986028428,74302800,1105,-0.15887374203035876,-0.10121433536825934,596310.4371320407
8,1105,132,6,2,2,3,0,993750,2,-0.09695635986028428,131175000,1105,0.409509931468202,-0.10121433536825934,596310.4371320407
9,1105,132,6,2,2,1,3466.666666666667,1059716.6666666667,2,-0.09695635986028428,139882600,1105,0.4737811212784546,-0.10121433536825934,596310.4371320407
10,1105,132,6,2,2,2,0,163500,2,-0.09695635986028428,21582000,1105,-1.3951627441630308,-0.10121433536825934,596310.4371320407
12,1105,132,6,2,2,3,10400,568566.6666666667,2,-0.09695635986028428,75050800.00000001,1105,-0.14885716052162223,-0.10121433536825934,596310.4371320407
1,1106,132,6,2,3,2,0,100000,3,-0.09695635986028428,13200000,1106,-1.886805548512248,-0.10121433536825934,596310.4371320407
3,1106,132,6,2,2,1,0,569725,2,-0.09695635986028428,75203700,1106,-0.1468219462315048,-0.10121433536825934,596310.4371320407
4,1106,132,6,2,2,4,0,159500,2,-0.09695635986028428,21054000,1106,-1.4199318122754399,-0.10121433536825934,596310.4371320407
5,1106,132,6,2,2,1,0,177000,2,-0.09695635986028428,23364000,1106,-1.31582600192651,-0.10121433536825934,596310.4371320407
6,1106,132,6,2,2,1,0,603000,2,-0.09695635986028428,79596000,1106,-0.09005853777315487,-0.10121433536825934,596310.4371320407
7,1106,132,6,2,2,1,0,93500,2,-0.09695635986028428,12342000,1106,-1.9540142982056974,-0.10121433536825934,596310.4371320407
8,1106,132,6,2,2,0,0,1429000,2,-0.09695635986028428,188628000,1106,0.7727544434295286,-0.10121433536825934,596310.4371320407
9,1106,132,6,2,2,3,0,260000,2,-0.09695635986028428,34320000,1106,-0.9312941034848112,-0.10121433536825934,596310.4371320407
10,1106,132,6,2,2,1,0,96000,2,-0.09695635986028428,12672000,1106,-1.9276275430325036,-0.10121433536825934,596310.4371320407
11,1106,132,6,2,2,2,0,576625,2,-0.09695635986028428,76114500,1106,-0.13478359262235529,-0.10121433536825934,596310.4371320407
2,1107,153,6,2,2,1,0,397500,2,0.050679638945780425,60817500,1107,-0.5067808004059522,0.020102347620203957,673223.9796790538
3,1107,153,6,2,3,1,0,281800,3,0.050679638945780425,43115400,1107,-0.8507781350357604,0.020102347620203957,673223.9796790538
4,1107,153,6,2,2,1,0,79500,2,0.050679638945780425,12163500,1107,-2.1162187128400536,0.020102347620203957,673223.9796790538
5,1107,153,6,2,2,3,0,655000,2,0.050679638945780425,100215000,1107,-0.007340498865087142,0.020102347620203957,673223.9796790538
6,1107,153,6,2,3,3,0,376979.70109301805,3,0.050679638945780425,57677894.26723176,1107,-0.5597843917565228,0.020102347620203957,673223.9796790538
7,1107,153,6,2,3,1,0,108000,3,0.050679638945780425,16524000,1107,-1.8098445073761198,0.020102347620203957,673223.9796790538
8,1107,153,6,2,2,1,0,588550,2,0.050679638945780425,90048150,1107,-0.11431384964184943,0.020102347620203957,673223.9796790538
9,1107,153,6,2,2,4,0,1560108.3333333335,2,0.050679638945780425,238696575.00000003,1107,0.8605348077765331,0.020102347620203957,673223.9796790538
11,1107,153,6,2,3,1,0,118000,3,0.050679638945780425,18054000,1107,-1.7212911100346755,0.020102347620203957,673223.9796790538
12,1107,153,6,2,2,4,0,489233.3333333333,2,0.050679638945780425,74852700,1107,-0.2991361945512967,0.020102347620203957,673223.9796790538
1,1108,145,6,2,2,2,0,349800,2,-0.0030245400260806576,50721000,1108,-0.6346141719158371,-0.024074175574123627,644130.6375856269
2,1108,145,6,2,3,1,0,99500,3,-0.0030245400260806576,14427500,1108,-1.8918180903357928,-0.024074175574123627,644130.6375856269
3,1108,145,6,2,2,2,0,371000,2,-0.0030245400260806576,53795000,1108,-0.5757736718929038,-0.024074175574123627,644130.6375856269
5,1108,145,6,2,2,0,0,329913,2,-0.0030245400260806576,47837385,1108,-0.6931467511616258,-0.024074175574123627,644130.6375856269
6,1108,145,6,2,3,3,0,883333.9281730984,3,-0.0030245400260806576,128083419.58509926,1108,0.2917275692150998,-0.024074175574123627,644130.6375856269
7,1108,145,6,2,2,2,0,563125,2,-0.0030245400260806576,81653125,1108,-0.15847410613773683,-0.024074175574123627,644130.6375856269
8,1108,145,6,2,2,1,0,263166.6666666666,2,-0.0030245400260806576,38159166.666666664,1108,-0.9191881894727523,-0.024074175574123627,644130.6375856269
9,1108,145,6,2,2,1,0,1185279,2,-0.0030245400260806576,171865455,1108,0.5857577343945053,-0.024074175574123627,644130.6375856269
10,1108,145,6,2,2,1,0,648700,2,-0.0030245400260806576,94061500,1108,-0.017005374281330532,-0.024074175574123627,644130.6375856269
11,1108,145,6,2,2,0,0,144500,2,-0.0030245400260806576,20952500,1108,-1.5186962269478528,-0.024074175574123627,644130.6375856269
12,1108,145,6,2,2,3,0,661440,2,-0.0030245400260806576,95908800,1108,0.002443541993063292,-0.024074175574123627,644130.6375856269
1,1109,140,6,2,2,2,0,2488350,2,-0.038115859837350996,348369000,1109,1.3273993847060535,-0.05307762745594931,625716.9467133654
2,1109,140,6,2,2,3,0,84000,2,-0.038115859837350996,11760000,1109,-2.0611589356570263,-0.05307762745594931,625716.9467133654
3,1109,140,6,2,3,3,0,474423.2099040821,3,-0.038115859837350996,66419249.3865715,1109,-0.32987596325794755,-0.05307762745594931,625716.9467133654
